RAJ2000	DEJ2000	HIP	RArad	DErad	Plx	pmRA	pmDE	Hpmag	B-V
336.2541060693	-42.0301138549	110653	336.25406605	-42.03008398	   2.61	   12.23	  -12.29	10.9500	 0.544
336.2583604156	-42.0285936626	110654	336.25831719	-42.02856114	   3.04	   13.21	  -13.38	 9.3780	 0.276
336.2618840507	-33.2045971532	110655	336.26150174	-33.20484488	  30.90	  131.61	  101.92	10.7038	 1.312
336.2611934137	-38.0953900364	110656	336.26112287	-38.09539208	  10.97	   22.84	    0.84	10.6250	 0.573
336.2613090415	+32.7912038133	110657	336.26115184	+32.79123580	  10.19	   54.37	  -13.16	 7.1211	 0.196
336.2613988748	+26.6110611990	110658	336.26147005	+26.61111664	   9.85	  -26.18	  -22.81	 7.4627	 0.226
336.2631046009	-53.8102752587	110659	336.26279822	-53.80989974	  12.22	   74.43	 -154.50	 8.9911	 0.638
336.2635045924	+15.3012728418	110660	336.26367950	+15.30182995	  20.14	  -69.41	 -229.21	11.9588	 1.180
336.2640595512	+51.2558774496	110661	336.26386409	+51.25581722	   3.29	   50.33	   24.78	 6.6033	 1.681
336.2652562712	+57.8415908609	110662	336.26526988	+57.84159516	   1.88	   -2.98	   -1.77	10.3908	 0.250
336.2677710254	-13.9983107539	110663	336.26734834	-13.99820989	  25.23	  168.74	  -41.50	 8.7687	 0.770
336.2749221086	+44.5385692019	110664	336.27492620	+44.53858386	   2.11	   -1.20	   -6.03	 8.0887	-0.049
336.2825456472	-44.4137390520	110665	336.28232117	-44.41368456	   4.60	   65.97	  -22.42	 8.5909	 1.107
336.2862731729	+77.4323491684	110666	336.28634589	+77.43241528	   6.00	   -6.51	  -27.20	 7.3669	 0.231
336.2875260330	+46.3668096429	110667	336.28754879	+46.36682398	   3.48	   -6.46	   -5.90	10.5574	 0.211
336.2941838661	-70.4316230301	110668	336.29329896	-70.43147071	  20.22	  121.94	  -62.67	 5.8679	 0.396
336.2998047208	-46.4960441791	110669	336.30003845	-46.49603978	   6.25	  -66.20	   -1.81	 8.4301	 0.928
336.3005962598	+42.0318088540	110670	336.30071517	+42.03179874	   4.97	  -36.34	    4.16	 8.0207	 1.131
336.3082633036	+60.8363181567	110671	336.30824031	+60.83632435	   2.41	    4.61	   -2.55	 8.1548	 0.075
336.3192618746	+01.3773984942	110672	336.31921853	+01.37739264	   4.17	   17.83	    2.41	 4.7397	-0.171
336.3198249448	-51.3984394926	110673	336.31990750	-51.39825856	   5.36	  -21.19	  -74.44	 7.7503	 0.910
336.3204489816	-47.5697222291	110674	336.32027178	-47.56970249	   3.34	   49.19	   -8.12	 8.7422	 1.161
336.3263070015	+45.9843113465	110675	336.32627786	+45.98431159	   1.15	    8.33	   -0.10	 8.6166	 0.069
336.3304362573	+11.5269650724	110676	336.33048252	+11.52702061	   3.93	  -18.65	  -22.85	 8.4750	 0.545
336.3329041481	-00.0102302866	110677	336.33290116	-00.01021514	   5.09	    1.23	   -6.23	 9.0598	 0.323
336.3362345085	+40.1602049738	110678	336.33625874	+40.16022328	   4.93	   -7.62	   -7.53	 8.9979	 0.121
336.3376299904	+73.6029484539	110679	336.33793195	+73.60299624	   8.57	  -35.07	  -19.66	 8.2252	 0.397
336.3471300596	-39.2228289425	110680	336.34708096	-39.22281178	   1.90	   15.65	   -7.06	 8.8444	 0.861
336.3484083679	+74.8281935783	110681	336.34843920	+74.82819161	   1.83	   -3.32	    0.81	 8.1471	 1.190
336.3505537844	+50.4015165826	110682	336.35054852	+50.40151702	   1.71	    1.38	   -0.18	 7.3578	 0.020
336.3521828654	+02.7702526644	110683	336.35221589	+02.77028137	   6.31	  -13.57	  -11.81	10.5163	 1.119
336.3566854762	+47.1034663824	110684	336.35667555	+47.10348337	   2.34	    2.78	   -6.99	 8.4155	-0.020
336.3665603475	-25.3550035188	110685	336.36660018	-25.35477860	   9.39	  -14.81	  -92.54	 9.0549	 0.587
336.3719244817	+04.7479519924	110686	336.37171598	+04.74791405	  11.01	   85.49	   15.61	 8.7840	 0.529
336.3742253896	+22.5741598712	110687	336.37408317	+22.57417300	   4.49	   54.03	   -5.40	 7.7160	 0.208
336.3794695611	-11.9080178403	110688	336.37948300	-11.90802166	   3.31	   -5.41	    1.57	 8.6170	 0.242
336.3800244266	-15.5988225233	110689	336.38006145	-15.59887315	  11.33	  -14.67	   20.83	 8.3738	 0.508
336.3890548853	-37.1315547217	110690	336.38976571	-37.13071317	  17.89	 -233.16	 -346.24	10.4595	 1.072
336.3974060153	-11.1759017345	110691	336.39781387	-11.17572520	  12.46	 -164.62	  -72.63	 9.8387	 0.672
336.4022675716	-34.9095815134	110692	336.40219697	-34.90950913	  24.06	   23.82	  -29.78	10.6569	 1.210
336.4067936030	-21.5985321458	110693	336.40678336	-21.59854576	   3.83	    3.92	    5.60	 8.6641	 1.226
336.4082821385	+09.9888185075	110694	336.40820274	+09.98882439	   9.86	   32.17	   -2.42	10.2364	 0.495
336.4184998879	-24.7288146641	110695	336.41844043	-24.72873305	  23.69	   22.22	  -33.58	 9.6558	 0.925
336.4195813565	+18.4443128540	110696	336.41950769	+18.44424562	   5.15	   28.75	   27.66	 6.4221	 1.201
336.4205281022	-37.5692229272	110697	336.42056775	-37.56914875	   0.29	  -12.93	  -30.52	 9.8231	 1.500
336.4240807768	+24.1003885722	110698	336.42407553	+24.10039611	   6.51	    1.97	   -3.10	 9.0248	 0.348
336.4239670544	+52.4384520406	110699	336.42395856	+52.43845921	  -0.48	    2.13	   -2.95	 8.0331	-0.036
336.4320443434	+38.8239892884	110700	336.43205149	+38.82400521	   4.13	   -2.29	   -6.55	 9.4822	-0.022
336.4340699145	-15.3572057749	110701	336.43409265	-15.35719275	   4.65	   -9.02	   -5.36	 8.0502	 0.918
336.4358846725	+43.8947821662	110702	336.43587661	+43.89478513	  -0.32	    2.39	   -1.22	 9.4585	 0.004
336.4423790059	-49.8259032612	110703	336.44228308	-49.82589675	   1.89	   25.46	   -2.68	 7.9277	 1.341
336.4428121469	+53.8166217402	110704	336.44282783	+53.81658754	   6.16	   -3.81	   14.07	 7.3093	 1.099
336.4430061669	+13.1573173322	110705	336.44304620	+13.15735209	   6.00	  -16.04	  -14.30	 8.9438	 0.378
336.4454726602	+63.3283256646	110706	336.44534135	+63.32832564	   3.23	   24.25	    0.01	 6.8843	 1.518
336.4501832505	-20.2370056931	110707	336.45018496	-20.23699536	   1.66	   -0.66	   -4.25	 6.8714	 0.664
336.4523859916	-33.3719711159	110708	336.45230802	-33.37194888	   2.22	   26.79	   -9.15	 8.5347	 0.984
336.4538746843	-68.5645413323	110709	336.45415508	-68.56448113	  10.13	  -42.16	  -24.77	 8.8555	 0.530
336.4569663674	+34.6475175522	110710	336.45695319	+34.64752847	   2.41	    4.46	   -4.49	 8.7503	 0.041
336.4577788931	+69.8952230294	110711	336.45776701	+69.89517226	   4.25	    1.68	   20.89	 8.1217	 1.021
336.4631503213	-75.0156894771	110712	336.46260706	-75.01571925	  43.39	   57.79	   12.25	 6.2454	 0.599
336.4694236471	+53.9446219899	110713	336.46968823	+53.94461037	  15.92	  -64.07	    4.78	 7.3868	 0.432
336.4695294027	-37.1978903314	110714	336.46962198	-37.19758819	  32.20	  -30.34	 -124.31	10.5726	 1.335
336.4740478339	-08.9593430349	110715	336.47395517	-08.95938311	  13.80	   37.66	   16.49	 9.1505	 0.565
336.4792637481	+35.3648515439	110716	336.47871185	+35.36532322	  32.68	  185.17	 -194.06	 8.4636	 0.902
336.4793036924	-35.6608211894	110717	336.47939167	-35.66059279	   9.53	  -29.41	  -93.97	 8.5974	 0.537
336.4798063857	+02.4868559140	110718	336.47976585	+02.48684425	   1.55	   16.66	    4.80	 9.2359	 1.304
336.4850061588	-75.0146674950	110719	336.48436903	-75.01468959	  54.69	   67.78	    9.09	 9.5412	 1.120
336.4860889118	-45.1132893640	110720	336.48578125	-45.11324277	   8.31	   89.33	  -19.17	 7.5345	 0.824
336.4933112443	+53.7815816214	110721	336.49332350	+53.78159083	  -0.82	   -2.98	   -3.79	 8.3825	 0.260
336.4968780417	+41.9439732145	110722	336.49687111	+41.94397355	   2.76	    2.12	   -0.14	 9.6271	 0.156
336.4994059997	-14.9517152015	110723	336.49938907	-14.95169785	   3.62	    6.73	   -7.14	 8.1972	 0.969
336.5010586014	+80.7015948338	110724	336.50068434	+80.70156134	   7.16	   24.88	   13.78	 6.8512	 1.105
336.5034095006	+70.7708981769	110725	336.50326183	+70.77088525	   6.51	   20.01	    5.32	 5.6373	 1.216
336.5069998651	+42.3907969572	110726	336.50698953	+42.39080153	   0.82	    3.14	   -1.88	 9.0554	 0.019
336.5088648043	+65.5297011340	110727	336.50878043	+65.52966677	   5.38	   14.38	   14.14	 8.1571	 0.223
336.5100608792	+65.5033651569	110728	336.50996609	+65.50334355	   2.37	   16.17	    8.89	 9.2192	 1.153
336.5121948546	-83.5158288162	110729	336.51160577	-83.51587682	   5.93	   27.37	   19.75	 8.2622	 0.314
336.5113004100	+59.2470299650	110730	336.51132879	+59.24706518	   7.91	   -5.97	  -14.49	 8.6151	 0.363
336.5154927438	-22.9258564470	110731	336.51540793	-22.92580370	   2.67	   32.14	  -21.70	 9.3867	 0.540
336.5178787827	-40.1196743679	110732	336.51779478	-40.11969670	   9.32	   26.43	    9.19	 9.2468	 0.674
336.5178280927	+25.9276397297	110733	336.51785852	+25.92765835	   4.78	  -11.26	   -7.66	 7.0760	 0.060
336.5187624465	+21.0968621315	110734	336.51861476	+21.09691721	   7.47	   56.69	  -22.66	 9.0645	 0.732
336.5190751274	-18.3562668754	110735	336.51919318	-18.35617979	   7.56	  -46.10	  -35.83	 8.8384	 0.428
336.5228089561	-48.4385433548	110736	336.52272455	-48.43852678	   2.24	   23.04	   -6.82	 9.7674	 1.500
336.5258686166	+10.9452647601	110737	336.52584493	+10.94527453	  -0.04	    9.57	   -4.02	 9.5162	 0.038
336.5281906811	-44.9980531636	110738	336.52817789	-44.99808530	   3.81	    3.72	   13.22	 8.1503	 1.011
336.5283992493	-05.1778930733	110739	336.52833655	-05.17788058	  12.64	   25.69	   -5.14	 7.3668	 0.292
336.5289058440	+28.5180062373	110740	336.52896839	+28.51798913	   4.77	  -22.61	    7.04	 7.2890	 1.037
336.5354395852	-12.8005070944	110741	336.53547388	-12.80046692	   6.03	  -13.76	  -16.53	 9.0697	 0.450
336.5392715085	-27.3403847425	110742	336.53923528	-27.34040229	   3.42	   13.24	    7.22	 8.9446	 1.106
336.5404954109	-29.0822347661	110743	336.54042852	-29.08216479	  11.11	   24.05	  -28.79	 8.0124	 0.408
336.5407869563	-25.5688026645	110744	336.54078591	-25.56881542	   5.06	    0.39	    5.25	 9.4940	 0.390
336.5442054301	-28.0125486329	110745	336.54420637	-28.01251298	   4.25	   -0.34	  -14.67	 7.4989	 1.371
336.5445994819	-23.6824452630	110746	336.54456633	-23.68244259	   8.29	   12.49	   -1.10	 6.2883	-0.021
336.5465124675	-24.4406693659	110747	336.54649573	-24.44068018	   2.05	    6.27	    4.45	 9.1519	 0.218
336.5487521562	-47.2633809044	110748	336.54854725	-47.26333803	   4.90	   57.21	  -17.64	 9.5822	 0.626
336.5546476650	+69.0435939116	110749	336.55468158	+69.04363530	   5.69	   -4.99	  -17.03	 7.1851	 0.278
336.5563731082	-19.1884261672	110750	336.55576362	-19.18836482	  36.71	  236.83	  -25.24	 9.3837	 1.135
336.5561422859	+51.3034715731	110751	336.55614229	+51.30346168	   1.83	    0.00	    4.07	 9.3622	 0.989
336.5602084969	+21.5360142198	110752	336.55970764	+21.53564499	  12.21	  191.68	  151.91	10.0154	 0.727
336.5601759226	-02.7889788036	110753	336.56024983	-02.78878035	  21.51	  -30.37	  -81.65	 7.0445	 0.461
336.5691208122	+35.6909313142	110754	336.56915137	+35.69096019	   3.40	  -10.21	  -11.88	 9.4662	 0.449
336.5731842708	-18.5633376814	110755	336.57310904	-18.56336157	   5.65	   29.34	    9.83	 8.2233	 0.432
336.5733137092	+43.1345932757	110756	336.57329459	+43.13458076	   4.23	    5.74	    5.15	 9.9387	 0.367
336.5751588197	+33.3915466981	110757	336.57517530	+33.39162117	   6.38	   -5.66	  -30.64	 9.5859	 0.528
336.5757883373	-18.0111699056	110758	336.57560184	-18.01089355	  12.30	   72.97	 -113.70	 8.3642	 0.547
336.5784698772	+21.0907239954	110759	336.57849090	+21.09076792	   3.87	   -8.07	  -18.07	 9.3379	 0.947
336.5816379883	+07.9034715071	110760	336.58159534	+07.90355820	  13.25	   17.38	  -35.67	 7.5648	 0.418
336.5897722813	+10.7575724585	110761	336.58986288	+10.75770886	  18.55	  -36.62	  -56.12	 8.3827	 0.762
336.5938134728	-46.1382949729	110762	336.59374181	-46.13826211	   1.76	   20.43	  -13.52	10.4198	 0.483
336.6018774001	+41.1306344135	110763	336.60183322	+41.13063978	   2.25	   13.69	   -2.21	10.0330	 0.174
336.6029214290	+01.9696055847	110764	336.60291202	+01.96959613	   2.76	    3.87	    3.89	 8.6349	 0.415
336.6036110214	-44.2747655673	110765	336.60328184	-44.27461538	   5.93	   96.97	  -61.79	10.0287	 0.503
336.6054973159	+43.5361940756	110766	336.60549410	+43.53619507	   2.96	    0.96	   -0.41	 9.5221	 0.100
336.6064763754	-14.1151474112	110767	336.60648034	-14.11511054	   2.56	   -1.58	  -15.17	 8.7559	 1.571
336.6173488938	+43.5274579745	110768	336.61734829	+43.52747275	   1.02	    0.18	   -6.08	 9.9188	 0.100
336.6219500089	-41.0974742113	110769	336.62195378	-41.09736134	   7.98	   -1.17	  -46.44	10.1271	 0.710
336.6246166303	-00.5672527410	110770	336.62461386	-00.56722873	   2.54	    1.14	   -9.88	 8.2872	 1.452
336.6249889894	+20.2952576583	110771	336.62486849	+20.29527163	   7.38	   46.50	   -5.75	 8.5266	 0.438
336.6334352176	+54.6415472629	110772	336.63341699	+54.64153329	   4.98	    4.34	    5.75	 9.0044	 0.495
336.6347012301	+79.8148895455	110773	336.63413080	+79.81531499	  22.88	   41.50	 -175.04	 9.4708	 0.914
336.6361494803	+63.8791792545	110774	336.63507295	+63.87867057	  40.36	  195.00	  209.29	 9.6501	 1.102
336.6355683606	+26.2732161783	110775	336.63528942	+26.27364814	  16.56	  102.91	 -177.72	11.5883	 0.000
336.6396580961	+04.6097747710	110776	336.63911591	+04.60957065	  21.02	  222.35	   83.98	 9.8285	 0.821
336.6395549636	-58.8779671787	110777	336.63969129	-58.87791633	   3.26	  -28.99	  -20.92	 8.5600	 1.450
336.6427921677	-16.7421112219	110778	336.64228304	-16.74214649	  49.50	  200.59	   14.51	 5.6854	 0.618
336.6428172325	-73.1080566249	110779	336.64258084	-73.10795921	   7.42	   28.26	  -40.08	 9.6322	 0.646
336.6445694467	-07.3775462241	110780	336.64438470	-07.37746077	  12.66	   75.38	  -35.16	 6.9284	 0.320
336.6467273937	-62.5396178387	110781	336.64671553	-62.53955457	   2.83	    2.25	  -26.03	 7.9262	 1.278
336.6508138168	+06.5503483648	110782	336.65071322	+06.55039753	  12.08	   41.12	  -20.23	 8.8774	 0.521
336.6521554851	+27.7626876235	110783	336.65197983	+27.76266480	   6.45	   63.95	    9.39	 9.3395	 0.512
336.6544704809	-39.3773231179	110784	336.65438288	-39.37731556	   4.42	   27.86	   -3.11	10.4992	 0.518
336.6557682145	+04.3937686779	110785	336.65507500	+04.39363777	  26.21	  284.37	   53.86	 5.8680	 0.519
336.6736088429	-11.2282001422	110786	336.67352306	-11.22817098	  12.85	   34.62	  -12.00	 7.0487	 0.269
336.6766926820	+78.7858534752	110787	336.67685928	+78.78594328	  15.83	  -13.33	  -36.95	 5.8918	 0.171
336.6806106998	+36.7699077440	110788	336.67992466	+36.76964391	  18.04	  226.10	  108.55	 8.2148	 0.584
336.6858871392	+22.8120760609	110789	336.68589508	+22.81215097	   5.66	   -3.01	  -30.82	 8.0359	 0.211
336.6898259247	+37.4437057355	110790	336.68982739	+37.44371905	   2.18	   -0.48	   -5.48	 6.4133	-0.132
336.6937237315	+21.8696572185	110791	336.69375629	+21.86967946	   3.03	  -12.43	   -9.15	 8.0202	 1.169
336.6958988083	-08.5109456829	110792	336.69590104	-08.51092869	   7.85	   -0.91	   -6.99	 8.1624	 0.198
336.7019521644	+14.5463003163	110793	336.70160921	+14.54646093	  13.26	  136.58	  -66.08	10.4631	 1.026
336.7038532664	-54.6294749099	110794	336.70380947	-54.62942290	   6.04	   10.43	  -21.40	 9.2779	 0.466
336.7043800390	-45.6190175430	110795	336.70423725	-45.61897443	   6.58	   41.09	  -17.74	 8.5084	 0.445
336.7047418484	-10.6256047162	110796	336.70472602	-10.62560360	   1.59	    6.40	   -0.46	 9.3521	 0.960
336.7082219955	-54.7566221411	110797	336.70810086	-54.75615511	  20.77	   28.76	 -192.15	10.3791	 1.210
336.7127204330	-56.6359233698	110798	336.71273108	-56.63586584	   1.53	   -2.41	  -23.67	 9.3979	 1.417
336.7181960656	+63.7180298378	110799	336.71818876	+63.71803922	  -1.87	    1.33	   -3.86	 8.6112	 0.749
336.7242897148	-78.5268671589	110800	336.72415383	-78.52689878	   3.08	   11.12	   13.01	 8.6929	 0.330
336.7246324843	+73.5747605651	110801	336.72455211	+73.57477841	   4.94	    9.35	   -7.34	 7.8974	-0.021
336.7323321053	-16.6259484477	110802	336.73224710	-16.62596403	   2.99	   33.51	    6.41	 9.5869	 0.505
336.7341735083	-40.3770085605	110803	336.73392104	-40.37703989	  -4.84	   79.13	   12.89	11.3591	 0.580
336.7427348874	+46.0302219146	110804	336.74274266	+46.03022911	   3.61	   -2.22	   -2.96	10.2933	 0.004
336.7427390094	-35.6757103985	110805	336.74278494	-35.67561378	   3.62	  -15.35	  -39.75	 8.4058	 1.068
336.7446133103	-17.4244512247	110806	336.74387317	-17.42464854	  17.48	  290.54	   81.18	10.7997	 0.000
336.7465720734	+56.4335621742	110807	336.74649958	+56.43354966	   3.45	   16.49	    5.15	 6.5589	-0.092
336.7464339965	-41.2982156881	110808	336.74625425	-41.29819053	   7.52	   55.56	  -10.35	 8.5610	 0.800
336.7537608132	+30.9568755420	110809	336.75380055	+30.95693995	   2.04	  -14.02	  -26.50	 7.5446	 1.363
336.7553636825	+45.7894634070	110810	336.75543197	+45.78949887	   4.59	  -19.59	  -14.59	 7.4866	 0.164
